Allele	BestAln	percScore
B_15:107	B_15:05	0.445
B_15:109	B_15:27	0.249
B_15:111	B_15:494	0.075
B_15:112	B_15:02	0.507
B_15:113	B_15:01	0.644
B_15:114	B_15:52	0.356
B_15:115	B_15:23	0.186
B_15:116	B_15:78	0.167
B_15:117	B_15:251	0.402
B_15:118	B_15:251	0.402
B_15:119	B_15:18	0.318
B_15:120	B_15:251	0.467
B_15:121	B_15:02	0.226
B_15:122	B_15:251	0.337
B_15:124	B_15:52	0.138
B_15:126	B_15:07	0.272
B_15:127	B_15:242	0.318
B_15:128	B_15:01	0.615
B_15:129	B_15:251	0.422
B_15:131	B_15:242	0.155
B_15:133	B_15:10	0.422
B_15:134	B_15:18	0.337
B_15:135	B_15:251	0.467
B_15:136	B_15:05	0.206
B_15:137	B_15:04	0.167
B_15:138	B_15:40	0.402
B_15:139	B_15:02	0.249
B_15:140	B_15:251	0.564
B_15:143	B_35:43	0.337
B_15:144	B_15:02	0.226
B_15:145	B_15:251	0.376
B_15:148	B_15:11	0.445
B_15:149	B_15:89	0.039
B_15:152	B_15:56	0.467
B_15:154	B_15:251	0.376
B_15:155	B_15:499	0.318
B_15:156	B_15:242	0.337
B_15:157	B_15:24	0.376
B_15:161	B_15:18	0.155
B_15:162	B_15:17	0.249
B_15:163	B_15:251	0.337
B_15:164	B_15:251	0.402
B_15:165	B_15:251	0.507
B_15:166	B_15:251	0.422
B_15:167	B_15:251	0.467
B_15:168	B_15:17	0.298
B_15:169	B_15:251	0.356
B_15:170	B_15:02	0.272
B_15:171	B_15:251	0.422
B_15:172	B_15:251	0.445
B_15:174	B_15:251	0.564
B_15:175	B_15:71	0.376
B_15:176	B_15:18	0.272
B_15:177	B_15:17	0.226
B_15:179	B_15:05	0.147
B_15:180	B_15:498	0.155
B_15:181	B_15:251	0.068
B_15:182	B_07:139	0.003
B_15:184	B_15:251	0.422
B_15:185	B_15:05	0.206
B_15:186	B_39:07	0.249
B_15:188	B_15:48	0.11
B_15:189	B_15:66	0.206
B_15:190	B_15:251	0.069
B_15:191	B_15:08	0.356
B_15:192	B_15:251	0.422
B_15:193	B_15:01	0.644
B_15:196	B_15:17	0.445
B_15:197	B_15:18	0.564
B_15:199	B_15:497	0.445
B_15:200	B_15:18	0.564
B_15:201	B_15:251	0.564
B_15:202	B_15:251	0.422
B_15:203	B_15:251	0.467
B_15:204	B_15:25	0.249
B_15:205	B_15:251	0.467
B_15:206	B_15:251	0.564
B_15:207	B_15:07	0.298
B_15:208	B_15:17	0.298
B_15:209	B_15:11	0.061
B_15:210	B_15:242	0.356
B_15:211	B_15:251	0.376
B_15:212	B_15:53	0.356
B_15:213	B_15:02	0.147
B_15:214	B_15:02	0.356
B_15:215	B_15:11	0.402
B_15:216	B_15:17	0.186
B_15:217	B_15:251	0.376
B_15:218	B_15:449	0.095
B_15:219	B_15:39	0.186
B_15:221	B_15:18	0.318
B_15:222	B_15:16	0.337
B_15:224	B_15:449	0.206
B_15:225	B_15:251	0.467
B_15:226	B_15:09	0.038
B_15:227	B_15:251	0.564
B_15:229	B_15:09	0.422
B_15:230	B_15:17	0.402
B_15:231	B_15:251	0.564
B_15:232	B_15:251	0.402
B_15:233	B_15:77	0.318
B_15:234	B_15:125	0.467
B_15:235	B_15:123	0.226
B_15:236	B_15:56	0.298
B_15:237	B_15:65	0.206
B_15:238	B_15:52	0.318
B_15:239	B_15:525	0.376
B_15:241	B_15:251	0.402
B_15:243	B_15:09	0.356
B_15:244	B_15:251	0.488
B_15:246	B_15:467	0.039
B_15:247	B_15:251	0.564
B_15:248	B_15:33	0.376
B_15:249	B_15:251	0.467
B_15:250	B_15:25	0.206
B_15:252	B_15:09	0.376
B_15:253	B_15:242	0.298
B_15:255	B_15:509	0.116
B_15:256	B_15:24	0.356
B_15:257	B_15:251	0.488
B_15:258	B_15:251	0.093
B_15:259	B_15:54	0.445
B_15:260	B_15:82	0.402
B_15:261	B_15:251	0.467
B_15:262	B_15:32	0.048
B_15:263	B_15:18	0.652
B_15:264	B_15:251	0.376
B_15:265	B_15:02	0.147
B_15:267	B_15:251	0.356
B_15:268	B_15:361	0.138
B_15:269	B_15:251	0.445
B_15:270	B_15:12	0.402
B_15:271	B_15:25	0.6
B_15:272	B_15:01	0.055
B_15:273	B_15:17	0.298
B_15:274	B_15:242	0.488
B_15:275	B_15:18	0.272
B_15:276	B_15:251	0.249
B_15:277	B_15:251	0.249
B_15:278	B_15:251	0.376
B_15:279	B_15:251	0.488
B_15:280	B_15:251	0.376
B_15:281	B_15:242	0.318
B_15:282	B_15:242	0.249
B_15:283	B_15:02	0.167
B_15:284	B_15:11	0.541
B_15:285	B_15:251	0.467
B_15:286	B_15:251	0.376
B_15:287	B_15:150	0.467
B_15:288	B_15:39	0.249
B_15:289	B_15:25	0.167
B_15:290	B_15:18	0.318
B_15:291	B_15:02	0.272
B_15:292	B_15:18	0.272
B_15:293	B_15:18	0.337
B_15:294	B_15:09	0.033
B_15:295	B_15:01	0.6
B_15:297	B_15:02	0.6
B_15:298	B_15:12	0.445
B_15:299	B_15:32	0.615
B_15:300	B_15:39	0.488
B_15:301	B_15:02	0.422
B_15:302	B_15:02	0.6
B_15:303	B_15:04	0.249
B_15:304	B_57:08	0.025
B_15:305	B_15:11	0.684
B_15:306	B_15:18	0.584
B_15:307	B_15:18	0.652
B_15:308	B_35:439	0.186
B_15:309	B_15:251	0.356
B_15:310	B_15:04	0.356
B_15:311	B_15:18	0.356
B_15:312	B_15:10	0.422
B_15:313	B_15:10	0.507
B_15:314	B_15:18	0.249
B_15:316	B_15:251	0.356
B_15:317	B_15:251	0.524
B_15:318	B_15:251	0.376
B_15:319	B_15:02	0.206
B_15:320	B_15:251	0.564
B_15:321	B_15:01	0.667
B_15:322	B_15:65	0.467
B_15:323	B_15:37	0.402
B_15:324	B_15:45	0.422
B_15:325	B_15:02	0.226
B_15:326	B_15:251	0.488
B_15:327	B_15:27	0.318
B_15:328	B_15:02	0.226
B_15:329	B_15:09	0.356
B_15:330	B_15:02	0.249
B_15:331	B_15:07	0.376
B_15:332	B_15:05	0.226
B_15:334	B_15:251	0.467
B_15:335	B_15:18	0.356
B_15:336	B_15:251	0.272
B_15:337	B_15:18	0.467
B_15:338	B_15:10	0.376
B_15:339	B_15:89	0.096
B_15:341	B_15:02	0.155
B_15:342	B_15:488	0.113
B_15:343	B_15:251	0.445
B_15:344	B_15:27	0.376
B_15:345	B_15:02	0.249
B_15:346	B_15:251	0.445
B_15:347	B_15:251	0.376
B_15:348	B_15:449	0.226
B_15:349	B_15:251	0.376
B_15:350	B_15:11	0.402
B_15:351	B_15:18	0.376
B_15:352	B_15:78	0.445
B_15:353	B_15:251	0.422
B_15:355	B_15:251	0.445
B_15:356	B_15:17	0.318
B_15:357	B_15:02	0.206
B_15:358	B_15:02	0.356
B_15:359	B_15:251	0.402
B_15:360	B_15:06	0.356
B_15:362	B_15:16	0.376
B_15:363	B_15:251	0.564
B_15:364	B_15:38	0.249
B_15:365	B_15:251	0.445
B_15:367	B_15:11	0.684
B_15:368	B_15:38	0.402
B_15:370	B_15:251	0.422
B_15:371	B_15:251	0.402
B_15:372	B_15:251	0.507
B_15:374	B_15:02	0.249
B_15:375	B_15:518	0.071
B_15:376	B_15:18	0.167
B_15:377	B_15:440	0.402
B_15:378	B_15:02	0.249
B_15:380	B_15:18	0.652
B_15:381	B_15:71	0.337
B_15:382	B_15:18	0.272
B_15:384	B_15:02	0.155
B_15:387	B_15:251	0.337
B_15:388	B_15:18	0.652
B_15:389	B_15:242	0.298
B_15:391	B_15:251	0.467
B_15:392	B_15:251	0.376
B_15:393	B_15:20	0.249
B_15:394	B_15:21	0.445
B_15:395	B_15:06	0.138
B_15:396	B_15:17	0.206
B_15:397	B_15:242	0.116
B_15:398	B_15:581	0.422
B_15:399	B_15:02	0.249
B_15:400	B_15:251	0.054
B_15:401	B_15:251	0.376
B_15:402	B_15:25	0.249
B_15:403	B_15:17	0.226
B_15:404	B_15:21	0.337
B_15:405	B_15:07	0.356
B_15:414	B_15:18	0.226
B_15:416	B_15:251	0.467
B_15:418	B_15:89	0.249
B_15:419	B_15:251	0.467
B_15:420	B_15:21	0.226
B_15:421	B_15:383	0.11
B_15:422	B_15:251	0.488
B_15:423	B_15:17	0.298
B_15:424	B_15:17	0.249
B_15:425	B_15:02	0.186
B_15:426	B_15:18	0.356
B_15:427	B_15:10	0.376
B_15:430	B_15:01	0.615
B_15:431	B_15:07	0.402
B_15:433	B_15:18	0.226
B_15:435	B_15:37	0.422
B_15:436	B_15:434	0.422
B_15:437	B_15:02	0.356
B_15:439	B_15:10	0.298
B_15:451	B_15:18	0.467
B_15:454	B_15:02	0.081
B_15:460	B_15:223	0.138
B_15:463	B_15:25	0.058
B_15:468	B_15:25	0.249
B_15:483	B_15:01	0.667
B_15:485	B_15:42	0.298
B_15:486	B_15:11	0.206
B_15:487	B_15:18	0.652
B_15:495	B_15:02	0.249
B_15:496	B_15:12	0.08
B_15:513	B_15:11	0.445
B_15:520	B_15:01	0.541
B_15:528	B_15:01	0.059
B_15:529	B_15:251	0.445
B_15:535	B_15:01	0.667
B_15:540	B_15:581	0.014
B_15:544	B_57:121	0.008
B_15:546	B_15:17	0.625
B_15:549	B_15:01	0.037
B_15:562	B_15:01	0.11
B_15:575	B_15:17	0.064
B_15:580	B_15:01	0.6
B_15:584	B_15:25	0.068
B_15:587	B_15:20	0.226
B_15:593	B_15:01	0.667
B_15:594	B_15:21	0.086
B_15:595	B_15:01	0.635
B_15:596	B_15:02	0.6
B_15:597	B_15:35	0.564
B_15:598	B_15:01	0.564
B_15:599	B_15:20	0.467
B_15:600	B_15:01	0.667
B_15:601	B_15:01	0.667
B_15:602	B_15:16	0.677
B_15:603	B_15:17	0.422
B_15:604	B_15:01	0.667
B_15:605	B_15:01	0.667
B_15:606	B_15:453	0.615
B_15:607	B_15:18	0.524
B_15:608	B_15:01	0.564
B_15:609	B_15:04	0.667
B_15:610	B_15:03	0.524
B_15:611	B_15:10	0.635
B_15:612	B_15:563	0.541
B_15:613	B_15:16	0.625
B_15:614	B_15:03	0.507
B_15:615	B_15:21	0.644
B_15:616	B_15:03	0.422
B_15:617	B_15:03	0.445
B_15:618	B_15:01	0.667
B_15:619	B_15:17	0.402
B_15:620	B_15:10	0.584
B_15:621	B_15:01	0.6
B_15:622	B_15:08	0.584
B_15:623	B_35:26	0.376
B_15:624	B_15:01	0.667
B_15:625	B_15:25	0.249
B_15:626	B_15:39	0.6
B_15:627	B_15:02	0.6
B_15:628	B_15:123	0.584
B_15:629	B_15:55	0.272
B_15:630	B_15:02	0.6
B_15:631	B_15:01	0.667
B_15:632	B_15:01	0.667
B_15:633	B_15:05	0.507
B_15:634	B_15:14	0.615
B_15:635	B_15:01	0.667
B_15:636	B_15:05	0.206
B_15:637	B_15:11	0.445
B_15:638	B_15:251	0.249
B_15:639	B_15:01	0.667
B_15:640	B_15:01	0.667
B_15:641	B_15:35	0.66
B_15:642	B_15:17	0.564
B_15:643	B_15:18	0.507
B_15:644	B_15:17	0.625
B_15:645	B_15:25	0.507
B_15:646	B_15:21	0.445
B_15:647	B_15:01	0.667
B_15:648	B_15:02	0.507
B_15:649	B_15:12	0.564
B_15:650	B_15:379	0.635
B_15:651	B_15:39	0.6
B_15:652	B_15:159	0.584
B_15:653	B_15:251	0.249
B_15:654	B_15:62	0.584
B_15:655	B_15:17	0.625
B_15:656	B_15:27	0.564
B_15:657	B_15:25	0.402
B_15:658	B_15:194	0.376
B_15:659	B_15:02	0.488
B_15:660	B_15:01	0.6
B_15:661	B_15:65	0.507
B_15:662	B_15:11	0.684
B_15:663	B_15:01	0.564
B_15:664	B_15:02	0.6
B_15:665	B_15:02	0.524
B_18:08	B_18:98	0.186
B_18:10	B_18:11	0.186
B_18:15	B_18:57	0.376
B_18:17	B_07:139	0.001
B_18:21	B_18:57	0.102
B_18:22	B_18:105	0.206
B_18:23	B_18:98	0.402
B_18:24	B_18:98	0.206
B_18:25	B_18:04	0.524
B_18:27	B_18:98	0.155
B_18:29	B_18:72	0.226
B_18:30	B_18:13	0.226
B_18:31	B_18:98	0.206
B_18:32	B_18:98	0.249
B_18:34	B_18:01	0.488
B_18:35	B_18:11	0.186
B_18:36	B_18:57	0.318
B_18:38	B_18:98	0.298
B_18:39	B_18:98	0.318
B_18:41	B_18:98	0.298
B_18:42	B_18:98	0.272
B_18:43	B_18:98	0.272
B_18:44	B_18:98	0.186
B_18:45	B_18:98	0.272
B_18:46	B_18:98	0.272
B_18:47	B_18:98	0.186
B_18:48	B_18:37	0.298
B_18:49	B_18:98	0.298
B_18:50	B_18:98	0.272
B_18:51	B_18:98	0.298
B_18:52	B_18:98	0.337
B_18:53	B_18:98	0.402
B_18:54	B_18:195	0.155
B_18:55	B_18:98	0.298
B_18:56	B_18:169	0.098
B_18:58	B_18:57	0.186
B_18:59	B_18:98	0.186
B_18:60	B_18:98	0.298
B_18:61	B_18:26	0.249
B_18:62	B_18:98	0.298
B_18:63	B_18:98	0.402
B_18:64	B_18:98	0.298
B_18:65	B_18:98	0.298
B_18:66	B_18:37	0.337
B_18:67	B_18:194	0.186
B_18:70	B_18:98	0.249
B_18:71	B_18:98	0.167
B_18:74	B_18:98	0.075
B_18:75	B_18:98	0.298
B_18:76	B_18:98	0.226
B_18:77	B_18:98	0.226
B_18:78	B_18:98	0.206
B_18:79	B_18:07	0.249
B_18:80	B_18:98	0.376
B_18:81	B_18:98	0.402
B_18:82	B_18:98	0.298
B_18:83	B_18:98	0.402
B_18:84	B_18:98	0.186
B_18:85	B_18:98	0.402
B_18:86	B_18:57	0.272
B_18:87	B_18:98	0.249
B_18:88	B_18:98	0.147
B_18:89	B_18:98	0.186
B_18:90	B_18:98	0.402
B_18:91	B_18:98	0.402
B_18:92	B_18:72	0.318
B_18:93	B_18:98	0.272
B_18:94	B_18:01	0.033
B_18:95	B_18:98	0.298
B_18:96	B_18:01	0.507
B_18:97	B_18:98	0.298
B_18:99	B_18:98	0.186
B_18:100	B_18:98	0.298
B_18:101	B_18:57	0.376
B_18:102	B_18:72	0.206
B_18:103	B_18:98	0.272
B_18:104	B_18:98	0.402
B_18:106	B_18:98	0.147
B_18:109	B_18:98	0.298
B_18:111	B_18:98	0.318
B_18:112	B_18:98	0.337
B_18:113	B_18:13	0.467
B_18:114	B_18:98	0.186
B_18:115	B_18:98	0.249
B_18:116	B_18:98	0.249
B_18:117	B_18:98	0.272
B_18:118	B_18:98	0.272
B_18:119	B_18:01	0.584
B_18:120	B_18:98	0.186
B_18:123	B_18:98	0.138
B_18:125	B_18:04	0.226
B_18:126	B_18:98	0.272
B_18:127	B_18:98	0.402
B_18:128	B_18:98	0.206
B_18:129	B_18:98	0.298
B_18:130	B_18:98	0.272
B_18:132	B_18:03	0.186
B_18:133	B_18:98	0.206
B_18:134	B_18:98	0.318
B_18:136	B_18:194	0.155
B_18:138	B_18:169	0.069
B_18:139	B_18:98	0.298
B_18:145	B_18:01	0.584
B_18:146	B_18:01	0.584
B_18:154	B_18:01	0.069
B_18:161	B_18:98	0.298
B_18:182	B_18:57	0.041
B_18:201	B_18:98	0.272
B_18:203	B_18:03	0.138
B_18:205	B_18:148	0.541
B_18:206	B_18:01	0.584
B_18:207	B_18:01	0.584
B_18:208	B_18:01	0.584
B_18:209	B_18:01	0.584
B_18:210	B_18:01	0.445
B_18:211	B_18:01	0.584
B_18:212	B_18:01	0.584
B_18:213	B_18:01	0.402
B_18:214	B_18:01	0.488
B_18:215	B_18:01	0.488
B_18:216	B_18:01	0.507
B_18:217	B_18:40	0.467
B_18:218	B_18:01	0.488
B_18:219	B_18:98	0.402
B_18:220	B_18:01	0.584
B_18:221	B_18:01	0.272
B_18:222	B_18:28	0.422
B_18:223	B_18:01	0.422
B_18:224	B_18:01	0.488
B_18:225	B_18:01	0.584
B_18:226	B_18:01	0.445
B_18:227	B_18:03	0.402
B_18:228	B_18:98	0.186
B_18:229	B_18:03	0.318
B_18:230	B_18:01	0.524
B_18:231	B_18:01	0.584
B_27:16	B_27:90	0.123
B_27:18	B_40:429	0.249
B_27:23	B_27:131	0.099
B_27:26	B_27:08	0.318
B_27:27	B_27:180	0.226
B_27:28	B_27:90	0.147
B_27:29	B_37:02	0.102
B_27:31	B_27:101	0.226
B_27:33	B_27:11	0.099
B_27:34	B_27:07	0.249
B_27:35	B_27:09	0.272
B_27:36	B_27:90	0.113
B_27:37	B_27:90	0.249
B_27:38	B_27:05	0.402
B_27:39	B_27:90	0.186
B_27:40	B_27:08	0.249
B_27:41	B_27:227	0.123
B_27:42	B_27:08	0.272
B_27:43	B_27:07	0.167
B_27:44	B_27:08	0.186
B_27:45	B_27:90	0.226
B_27:46	B_27:09	0.272
B_27:48	B_27:241	0.226
B_27:49	B_27:90	0.298
B_27:50	B_27:90	0.123
B_27:51	B_27:90	0.167
B_27:53	B_27:02	0.272
B_27:54	B_27:10	0.206
B_27:55	B_27:90	0.272
B_27:56	B_27:90	0.206
B_27:57	B_27:02	0.167
B_27:58	B_27:90	0.376
B_27:59	B_27:21	0.03
B_27:60	B_27:90	0.186
B_27:61	B_27:90	0.226
B_27:62	B_27:02	0.147
B_27:63	B_27:15	0.206
B_27:64	B_27:90	0.059
B_27:65	B_27:21	0.016
B_27:66	B_27:15	0.079
B_27:67	B_27:52	0.123
B_27:68	B_27:04	0.615
B_27:69	B_27:04	0.615
B_27:71	B_27:90	0.226
B_27:72	B_27:90	0.167
B_27:73	B_27:90	0.226
B_27:74	B_27:90	0.206
B_27:75	B_27:02	0.155
B_27:76	B_27:09	0.099
B_27:77	B_27:02	0.167
B_27:78	B_27:90	0.226
B_27:79	B_27:04	0.167
B_27:80	B_27:90	0.206
B_27:81	B_27:14	0.422
B_27:82	B_27:90	0.167
B_27:83	B_27:02	0.376
B_27:84	B_27:90	0.226
B_27:85	B_27:90	0.298
B_27:86	B_27:04	0.376
B_27:87	B_27:90	0.167
B_27:88	B_27:90	0.272
B_27:89	B_27:08	0.298
B_27:92	B_27:10	0.093
B_27:93	B_27:90	0.298
B_27:94	B_27:21	0.02
B_27:95	B_27:02	0.249
B_27:96	B_27:90	0.186
B_27:97	B_27:90	0.226
B_27:98	B_27:90	0.186
B_27:99	B_27:90	0.272
B_27:100	B_27:04	0.318
B_27:102	B_27:02	0.098
B_27:103	B_27:04	0.167
B_27:104	B_27:90	0.249
B_27:105	B_27:04	0.249
B_27:106	B_27:06	0.206
B_27:107	B_27:06	0.138
B_27:108	B_27:04	0.226
B_27:109	B_27:04	0.524
B_27:110	B_27:05	0.507
B_27:111	B_27:03	0.422
B_27:112	B_27:04	0.422
B_27:113	B_27:04	0.445
B_27:114	B_27:04	0.524
B_27:115	B_27:25	0.564
B_27:116	B_27:05	0.488
B_27:117	B_27:05	0.507
B_27:119	B_27:01	0.105
B_27:120	B_27:04	0.167
B_27:121	B_27:90	0.376
B_27:122	B_27:90	0.167
B_27:124	B_27:90	0.298
B_27:125	B_27:11	0.138
B_27:126	B_27:02	0.272
B_27:127	B_27:47	0.093
B_27:128	B_27:05	0.6
B_27:129	B_27:90	0.167
B_27:130	B_27:07	0.155
B_27:132	B_27:90	0.226
B_27:133	B_27:10	0.206
B_27:134	B_27:02	0.249
B_27:135	B_27:90	0.167
B_27:136	B_27:180	0.147
B_27:138	B_27:21	0.356
B_27:139	B_27:03	0.167
B_27:140	B_27:90	0.249
B_27:141	B_27:90	0.186
B_27:143	B_27:90	0.249
B_27:145	B_27:90	0.272
B_27:147	B_27:04	0.186
B_27:148	B_27:05	0.445
B_27:149	B_27:04	0.272
B_27:151	B_27:03	0.272
B_27:152	B_27:90	0.249
B_27:153	B_39:34	0.088
B_27:154	B_27:06	0.167
B_27:155	B_27:90	0.186
B_27:156	B_27:90	0.167
B_27:159	B_27:90	0.206
B_27:160	B_27:90	0.272
B_27:161	B_27:90	0.249
B_27:164	B_27:07	0.356
B_27:166	B_27:90	0.226
B_27:167	B_27:90	0.186
B_27:168	B_27:20	0.249
B_27:171	B_27:02	0.226
B_27:172	B_27:02	0.318
B_27:174	B_27:05	0.6
B_27:176	B_27:02	0.615
B_27:183	B_27:04	0.467
B_27:198	B_27:52	0.445
B_27:199	B_27:05	0.6
B_27:212	B_27:05	0.6
B_27:223	B_27:186	0.056
B_27:225	B_27:01	0.015
B_27:226	B_27:04	0.155
B_27:228	B_27:90	0.272
B_27:243	B_27:01	0.017
B_27:244	B_27:47	0.298
B_27:245	B_27:02	0.356
B_27:246	B_27:01	0.025
B_27:247	B_27:04	0.615
B_27:248	B_27:05	0.507
B_27:249	B_27:05	0.318
B_27:250	B_27:03	0.422
B_27:251	B_27:07	0.249
B_27:252	B_27:05	0.6
B_27:253	B_27:05	0.6
B_27:254	B_27:47	0.061
B_27:255	B_27:05	0.6
B_27:256	B_27:05	0.541
B_27:257	B_27:131	0.467
B_27:258	B_27:05	0.524
B_27:259	B_27:05	0.6
B_27:260	B_27:08	0.402
B_27:261	B_27:52	0.014
B_27:262	B_27:06	0.507
B_27:263	B_07:139	0.001
B_27:264	B_27:90	0.272
B_27:265	B_27:05	0.6
B_35:18	B_35:09	0.272
B_35:35	B_35:259	0.226
B_35:37	B_35:68	0.206
B_35:40	B_35:01	0.6
B_35:45	B_35:08	0.13
B_35:46	B_35:271	0.376
B_35:50	B_35:441	0.13
B_35:52	B_35:01	0.206
B_35:53	B_35:491	0.068
B_35:54	B_35:01	0.249
B_35:56	B_35:205	0.298
B_35:58	B_35:51	0.249
B_35:59	B_35:06	0.318
B_35:60	B_78:04	0.376
B_35:61	B_35:08	0.337
B_35:62	B_35:14	0.356
B_35:63	B_35:28	0.105
B_35:64	B_35:01	0.488
B_35:65	B_35:205	0.155
B_35:66	B_35:481	0.186
B_35:67	B_35:43	0.677
B_35:69	B_35:29	0.186
B_35:70	B_35:03	0.615
B_35:71	B_35:452	0.123
B_35:72	B_35:51	0.206
B_35:74	B_35:205	0.206
B_35:75	B_35:151	0.376
B_35:76	B_35:29	0.186
B_35:78	B_35:01	0.507
B_35:80	B_35:08	0.249
B_35:81	B_35:02	0.337
B_35:82	B_35:26	0.298
B_35:83	B_35:02	0.226
B_35:85	B_35:205	0.206
B_35:86	B_35:43	0.6
B_35:87	B_08:239	0.467
B_35:88	B_35:09	0.249
B_35:89	B_35:51	0.186
B_35:91	B_35:01	0.206
B_35:92	B_35:01	0.249
B_35:93	B_35:15	0.249
B_35:94	B_35:01	0.356
B_35:96	B_35:350	0.155
B_35:97	B_35:51	0.226
B_35:98	B_35:205	0.226
B_35:99	B_35:337	0.318
B_35:100	B_35:08	0.206
B_35:101	B_35:01	0.167
B_35:102	B_35:43	0.445
B_35:104	B_35:01	0.298
B_35:105	B_35:08	0.206
B_35:106	B_35:205	0.298
B_35:107	B_35:01	0.226
B_35:109	B_35:205	0.298
B_35:110	B_35:01	0.226
B_35:111	B_35:01	0.116
B_35:112	B_35:01	0.249
B_35:114	B_35:51	0.272
B_35:115	B_35:08	0.226
B_35:117	B_35:43	0.376
B_35:118	B_35:43	0.402
B_35:119	B_35:01	0.167
B_35:120	B_35:01	0.249
B_35:121	B_35:01	0.186
B_35:122	B_35:01	0.167
B_35:124	B_35:01	0.272
B_35:125	B_35:17	0.249
B_35:126	B_35:01	0.226
B_35:127	B_35:205	0.356
B_35:128	B_35:205	0.206
B_35:129	B_35:32	0.03
B_35:130	B_08:26	0.006
B_35:131	B_35:460	0.186
B_35:132	B_35:01	0.206
B_35:133	B_35:01	0.155
B_35:134	B_35:01	0.356
B_35:137	B_35:01	0.422
B_35:138	B_35:01	0.226
B_35:139	B_35:01	0.272
B_35:140	B_35:01	0.226
B_35:141	B_35:01	0.272
B_35:142	B_35:08	0.318
B_35:143	B_35:01	0.249
B_35:144	B_35:01	0.249
B_35:145	B_35:24	0.077
B_35:146	B_35:01	0.272
B_35:147	B_35:01	0.422
B_35:149	B_35:357	0.249
B_35:150	B_35:205	0.298
B_35:152	B_35:205	0.356
B_35:153	B_35:205	0.186
B_35:154	B_35:02	0.206
B_35:155	B_35:205	0.186
B_35:156	B_35:38	0.249
B_35:157	B_35:468	0.249
B_35:158	B_35:08	0.186
B_35:159	B_35:01	0.167
B_35:160	B_35:205	0.186
B_35:161	B_35:01	0.356
B_35:162	B_35:02	0.123
B_35:163	B_35:205	0.272
B_35:164	B_35:346	0.155
B_35:165	B_35:205	0.046
B_35:166	B_35:01	0.298
B_35:167	B_35:205	0.249
B_35:168	B_35:01	0.155
B_35:169	B_35:38	0.138
B_35:170	B_35:01	0.272
B_35:171	B_35:01	0.249
B_35:172	B_35:02	0.298
B_35:173	B_35:32	0.015
B_35:174	B_35:08	0.272
B_35:175	B_35:01	0.147
B_35:176	B_35:08	0.298
B_35:177	B_35:01	0.298
B_35:179	B_35:205	0.298
B_35:180	B_35:01	0.155
B_35:181	B_35:205	0.249
B_35:182	B_35:02	0.249
B_35:183	B_35:02	0.337
B_35:184	B_35:02	0.337
B_35:185	B_35:43	0.635
B_35:186	B_46:86	0.09
B_35:187	B_35:08	0.186
B_35:188	B_35:21	0.298
B_35:189	B_35:01	0.167
B_35:190	B_35:24	0.249
B_35:191	B_35:01	0.272
B_35:192	B_35:240	0.226
B_35:193	B_35:205	0.226
B_35:194	B_35:01	0.167
B_35:195	B_35:205	0.206
B_35:196	B_35:01	0.155
B_35:197	B_35:01	0.167
B_35:198	B_35:136	0.226
B_35:199	B_35:51	0.318
B_35:200	B_35:01	0.249
B_35:201	B_35:12	0.298
B_35:202	B_35:01	0.249
B_35:203	B_35:27	0.272
B_35:204	B_35:205	0.206
B_35:206	B_35:08	0.272
B_35:207	B_15:20	0.123
B_35:209	B_35:01	0.167
B_35:210	B_35:01	0.272
B_35:211	B_35:02	0.249
B_35:212	B_35:01	0.206
B_35:213	B_35:413	0.337
B_35:214	B_35:01	0.249
B_35:216	B_35:32	0.038
B_35:217	B_35:47	0.105
B_35:218	B_35:01	0.147
B_35:219	B_35:01	0.206
B_35:220	B_35:02	0.445
B_35:221	B_35:205	0.138
B_35:222	B_35:01	0.226
B_35:223	B_35:205	0.272
B_35:224	B_35:01	0.272
B_35:225	B_35:08	0.186
B_35:226	B_35:28	0.155
B_35:227	B_35:01	0.356
B_35:229	B_35:29	0.105
B_35:230	B_35:09	0.13
B_35:231	B_35:84	0.507
B_35:232	B_35:337	0.226
B_35:233	B_35:12	0.298
B_35:234	B_35:32	0.123
B_35:235	B_78:04	0.249
B_35:237	B_35:205	0.206
B_35:238	B_35:01	0.249
B_35:239	B_35:01	0.249
B_35:243	B_35:205	0.206
B_35:244	B_35:01	0.422
B_35:245	B_35:01	0.6
B_35:246	B_35:03	0.488
B_35:247	B_35:01	0.356
B_35:249	B_35:01	0.507
B_35:250	B_35:01	0.6
B_35:251	B_35:151	0.272
B_35:252	B_35:01	0.249
B_35:253	B_35:01	0.167
B_35:254	B_35:29	0.206
B_35:255	B_35:41	0.272
B_35:256	B_35:205	0.167
B_35:257	B_35:205	0.298
B_35:258	B_35:02	0.356
B_35:260	B_35:205	0.167
B_35:261	B_35:06	0.249
B_35:262	B_35:08	0.272
B_35:264	B_35:01	0.272
B_35:265	B_35:43	0.249
B_35:266	B_35:12	0.226
B_35:267	B_35:423	0.249
B_35:268	B_35:01	0.249
B_35:269	B_35:01	0.272
B_35:272	B_35:01	0.206
B_35:274	B_35:205	0.272
B_35:275	B_35:01	0.226
B_35:276	B_78:04	0.186
B_35:277	B_35:11	0.272
B_35:278	B_35:205	0.138
B_35:280	B_35:441	0.272
B_35:282	B_35:205	0.249
B_35:283	B_35:01	0.298
B_35:284	B_35:01	0.249
B_35:287	B_35:24	0.272
B_35:289	B_35:01	0.186
B_35:290	B_35:205	0.272
